,0
247,11.849404844423074
248,12.100717685412471
249,11.245059091624615
250,12.367345048436391
251,12.06105265381003
252,11.970356641102999
253,11.884495917930655
254,12.345838935721968
255,12.242891437918386
256,12.301387370778713
257,12.352339472153524
258,11.48247656671073
259,12.07824495582233
260,12.52815976788113
261,11.92504173829169
262,11.775297421715827
263,11.19822841866684
264,12.075400019877522
265,12.128116509451258
266,12.097936057925594
267,11.699413330633599
268,11.904974309480183
269,12.491255347155265
270,12.394628892852941
271,12.577639650232573
272,11.842236406331555
273,11.732069026983156
274,12.230770136157428
275,12.211065162153215
276,11.856522261533737
277,12.936754021718041
278,12.165255859329688
279,12.339295865674435
280,12.128116509451258
281,12.242891437918386
282,12.407383590534293
283,12.09626335986454
284,12.011886987792716
285,11.976665770490767
286,11.385103457032141
287,11.711784520403112
288,11.941950837487406
289,12.359784657728284
290,11.819681958463892
291,11.782960235741939
292,12.367345048436391
293,12.025755079404917
294,11.86710429621008
295,11.931642378754141
296,12.384223015005313
297,12.07254696717504
298,11.973516181427835
299,11.964007453736912
300,12.495007682693725
301,12.230770136157428
302,11.917730355182513
303,12.59473402514672
304,12.631016799175821
305,12.323860125621126
306,11.402005077384885
307,11.320565693461432
308,12.793862088206213
309,12.017336559562407
310,11.790564777297387
311,11.694421681264394
312,12.08954444723597
313,12.146858590895919
314,12.468440756144114
315,12.506180941677357
316,12.468440756144114
317,12.141539457711714
318,12.74444728628135
319,12.777055016970678
320,12.614868865984631
321,11.745433036677353
322,12.396697137361691
323,11.373674891823535
324,12.688501881189456
325,11.886218559372042
326,12.276069679344003
327,11.264476926102367
328,11.686887175419702
329,11.842236406331555
330,12.556733038263905
331,12.240478903153711
332,12.165255859329688
333,12.841132451487937
334,12.273735966890268
335,12.218500103788143
336,11.951186847493476
337,12.220473454337986
338,11.314486721293981
339,11.37940550085183
340,12.491255347155265
341,11.350418300109132
342,11.850832386224807
343,11.928347504569842
344,11.967187086434018
345,11.944714374881176
346,12.988043102265232
347,12.670001611311875
348,12.154784614286667
349,11.461642696843066
350,11.570259974415547
351,11.849404844423074
352,12.086731521684555
353,12.06105265381003
354,11.80560254159177
355,11.775297421715827
356,12.54254845357358
357,11.957617696467539
358,11.884495917930655
359,12.198549416880068
360,11.678448377988165
361,12.154784614286667
362,11.898194668458823
363,11.976665770490767
364,12.013706813470414
365,11.790564777297387
366,11.995357787034976
367,12.057578437658945
368,11.808821212646512
369,11.736077016252437
370,11.719947764402807
371,12.299112067295642
372,11.0186455364637
373,11.904974309480183
374,12.73670383776449
375,12.885204569609956
376,12.095146671399466
377,11.751950239425476
378,12.142871895843887
379,12.271396795480596
380,11.23850177707664
381,12.388398368982115
382,12.165255859329688
383,11.302216779257382
384,11.736077016252437
385,12.160033942617156
386,12.962196972666593
387,11.686887175419702
388,12.278397958261774
389,11.575909653758895
390,11.51293546492023
391,11.599112335481124
392,11.767575435251748
393,11.719947764402807
394,12.040614105490253
395,11.112462823634855
396,12.392556361841777
397,12.411056299528171
398,12.013646205940514
399,11.58989576532275
400,12.460718739865236
401,12.031725210748633
402,11.918397239722838
403,11.652696102959753
404,12.083910661257521
405,12.54254845357358
406,12.73596827534975
407,11.002116507732017
408,11.884495917930655
409,12.310437165348775
410,11.652696102959753
411,12.337105293891872
412,12.106997888588934
413,11.915058360753719
414,12.384223015005313
415,11.744045122410057
416,11.863589378812122
417,12.237091546357338
418,12.278397958261774
419,11.635151947212842
420,12.660331092405906
421,11.842236406331555
422,11.813037464800539
423,12.524530013005734
424,11.599185726610004
425,12.182809136284991
426,12.07254696717504
427,11.355113089309977
428,11.288543647320601
429,11.715874472198905
430,12.10625783509458
431,11.302216779257382
432,12.264346270624157
433,11.661354090741
434,11.686887175419702
435,11.411457364027745
436,11.608244735642321
437,13.22672519452875
438,11.678448377988165
439,12.000897933306716
440,12.058158312538197
441,12.25486757159303
442,11.755879486687116
443,12.154784614286667
444,12.20557752297723
445,11.691080018519527
446,11.695255355062795
447,11.608244735642321
448,12.54254845357358
449,12.225880174775122
450,12.25486757159303
451,12.144202560946876
452,12.075400019877522
453,11.49273296168228
454,12.45293662970407
455,11.989165855127435
456,11.608244735642321
457,12.481565733211923
458,11.951186847493476
459,11.04106411122238
460,12.147919030759663
461,11.728044909070785
462,12.093693109638318
463,12.025755079404917
464,11.89478753335453
465,12.429220196836383
466,12.138869243416009
467,12.264346270624157
468,12.154784614286667
469,11.904974309480183
470,12.994532278619134
471,12.433212202169729
472,11.794345471549745
473,12.249615734512616
474,12.847929163278053
475,12.601490784782536
476,11.401681006153428
477,12.694655727828803
478,12.832013750189885
479,11.951186847493476
480,12.00762780434872
481,11.794345471549745
482,11.898194668458823
483,11.957617696467539
484,12.07254696717504
485,11.982935344196433
486,11.362114203075018
487,11.652696102959753
488,11.798111925972618
489,12.059809113551397
490,11.951186847493476
491,11.421917019425596
492,10.460270761075149
493,12.971542813248437
494,12.122696471358964
495,11.775297421715827
496,11.695255355062795
497,11.635151947212842
498,12.331387247601905
499,11.849404844423074
500,12.574185427296195
501,11.898194668458823
502,11.732069026983156
503,12.278397958261774
504,12.246739428005663
505,11.989165855127435
506,11.732069026983156
507,12.013100572810686
508,12.2193145828011
509,11.774527900858468
510,11.80560254159177
511,11.477308649967686
512,12.90634935052389
513,11.970356641102999
514,12.487488878546145
515,12.259618151783465
516,12.36308066783498
517,11.573559498507079
518,11.918397239722838
519,11.976665770490767
520,12.662709207270272
521,12.07824495582233
522,11.790564777297387
523,13.008661502470739
524,11.362114203075018
525,12.209192772866418
526,12.07254696717504
527,11.759793355371237
528,11.58525542883217
529,10.579005242826247
530,12.08954444723597
531,11.58525542883217
532,12.144202560946876
533,11.619544188752133
534,11.970356641102999
535,12.513561021741964
536,12.660331092405906
537,12.421188057397055
538,12.270225154674701
539,11.798111925972618
540,12.098854850641
541,12.34148164933907
542,12.25486757159303
543,11.771443882099637
544,11.736077016252437
545,12.479913113434042
546,11.849404844423074
547,11.630717389475995
548,12.450981602512561
549,11.58989576532275
550,12.556733038263905
551,11.635151947212842
552,11.856522261533737
553,11.58989576532275
554,12.07254696717504
555,12.36308066783498
556,11.707677772181546
557,12.04355959836804
558,11.58989576532275
559,12.128116509451258
560,12.498745990829315
561,11.759793355371237
562,12.691583538230217
563,12.273735966890268
564,12.665397584983758
565,11.820123358887447
566,11.867805799560465
567,11.695255355062795
568,12.32163544049751
569,12.04355959836804
570,11.842236406331555
571,11.682676678340282
572,11.884495917930655
573,12.010671928196443
574,11.891368749982085
575,11.78676973513378
576,12.111217862017215
577,12.442306148381938
578,11.682676678340282
579,12.691583538230217
580,11.798111925972618
581,12.820990681250251
582,11.775297421715827
583,11.827743504053695
584,11.870606902224587
585,11.283524879179666
586,12.132969552931216
587,13.02132904585825
588,11.835016210489899
589,11.849404844423074
590,11.608244735642321
591,12.672949516558306
592,11.648373769145277
593,12.176654133447505
594,12.289958727201455
595,11.92504173829169
596,12.524530013005734
597,11.856522261533737
598,12.301387370778713
599,11.92504173829169
600,12.30592250537653
601,12.230770136157428
602,11.931642378754141
603,12.323860125621126
604,12.791358964949923
605,11.682676678340282
606,12.653961664405365
607,11.904974309480183
608,12.474193386571581
609,11.898194668458823
610,11.231901180182515
611,11.83138646878959
612,12.118339189722553
613,11.566475710526321
614,12.659737267217572
615,12.628070334272698
616,11.112462823634855
617,12.388398368982115
618,11.813037464800539
619,12.034696963475044
620,12.014615485902027
621,11.982935344196433
622,11.848690308590857
623,11.938199736300925
624,11.813037464800539
625,12.034696963475044
626,11.728044909070785
627,12.252483791602627
628,11.320565693461432
629,11.845109950883979
630,11.87757552297847
631,12.206077645517674
632,11.002116507732017
633,11.440365524765756
634,11.350418300109132
635,12.485830907348902
636,12.520887034998584
637,12.328294703023394
638,12.75130259456002
639,11.931642378754141
640,12.823631142839984
641,11.872353615355413
642,11.495789479023493
643,11.951186847493476
644,11.951186847493476
645,11.344518647594766
646,12.235393555399902
647,11.58989576532275
648,12.160033942617156
649,11.813037464800539
650,12.765691290604371
651,11.385103457032141
652,11.8879382384223
653,11.91170829631447
654,11.487617913343598
655,12.025755079404917
656,12.19552218463499
657,12.904209855160254
658,11.608244735642321
659,11.83138646878959
660,12.955129822091815
661,12.348010479804223
662,11.767575435251748
663,12.173037959397275
664,12.031725210748633
665,11.83138646878959
666,12.063938642041201
667,11.548302261270587
668,12.013706813470414
669,12.458778882573533
670,11.849404844423074
671,11.908346971208951
672,11.373674891823535
673,11.603688960617083
674,12.827995001361906
675,11.763691965388299
676,11.870606902224587
677,11.979391594635791
678,12.06105265381003
679,12.560247968016562
680,12.30592250537653
681,12.242891437918386
682,12.336556900342153
683,11.910365121788654
684,12.879019669789754
685,12.179220327453931
686,11.856522261533737
687,13.534474352733596
688,12.721888795877375
689,11.59433032142082
690,11.860062063178267
691,12.07824495582233
692,11.39640288460621
693,11.724004532183379
694,11.83863282480007
695,12.185875040240456
696,12.652362948153474
697,11.849404844423074
698,12.799178471909892
699,11.849404844423074
700,12.269052139516223
701,10.915106645867503
702,12.445093483000798
703,12.09815887308463
704,11.60733523953139
705,10.859018228147887
706,11.54031687156214
707,12.149507585033072
708,11.767575435251748
709,11.779136168550774
710,12.013706813470414
711,11.979805470779858
712,11.964007453736912
713,12.739640688812674
714,11.763691965388299
715,12.524530013005734
716,11.870606902224587
717,11.732069026983156
718,11.813037464800539
719,12.676079399771027
720,11.699413330633599
721,12.310437165348775
722,12.178192583415596
723,11.608244735642321
724,11.542493975902508
725,12.373707715234994
726,12.141539457711714
727,12.312686874960354
728,11.786008995353765
729,11.58989576532275
730,12.001511614739405
731,11.445727410406752
732,12.3879816172226
733,12.095146671399466
734,12.154784614286667
735,11.790564777297387
736,11.863589378812122
737,12.095146671399466
738,12.07254696717504
739,12.100717685412471
740,12.61087420020211
741,12.371591321286905
742,12.491176396967154
743,12.469978029554953
744,11.49273296168228
745,11.477308649967686
746,11.995357787034976
747,12.28765724080691
748,12.526346537332584
749,11.957617696467539
750,12.058158312538197
751,12.264346270624157
752,11.97603664577121
753,12.097378802727306
754,12.577639650232573
755,11.755879486687116
756,11.51293546492023
757,12.279327754099118
758,12.727841176689147
759,12.506180941677357
760,12.484208043148733
761,12.188422799337028
762,11.982935344196433
763,12.28690580994122
764,13.195615697878253
765,11.812296455066814
766,11.532737896139919
767,11.580593459194764
768,11.648338835562747
769,12.886643575525625
770,11.995357787034976
771,12.308182383129823
772,11.86710429621008
773,11.87757552297847
774,11.813037464800539
775,12.07824495582233
776,12.077676615757813
777,12.139403856983334
778,12.016732516077072
779,11.759793355371237
780,11.992266613576142
781,11.842236406331555
782,12.358798024384122
783,11.588969419043872
784,12.141539457711714
785,11.984184555794167
786,11.896833207128452
787,12.505402864156405
788,12.323860125621126
789,12.178192583415596
790,12.049424683420915
791,11.874097282798648
792,11.608244735642321
793,13.091906231773164
794,12.07254696717504
795,12.206077645517674
796,11.60733523953139
797,12.149507585033072
798,13.275829251377
799,11.678448377988165
800,12.335700805443338
801,11.816734299348461
802,12.317171167298682
803,11.982622797311857
804,11.571203807011969
805,12.10625783509458
806,11.881041706925902
807,10.932999821119937
808,11.969723533345908
809,11.661354090741
810,12.323415584358154
811,11.827743504053695
812,12.509877789891931
813,11.951186847493476
814,12.319405795112926
815,12.117246896289503
816,11.440365524765756
817,12.323860125621126
818,11.845827048676645
819,12.357079818283598
820,12.861001210669146
821,11.603688960617083
822,12.149507585033072
823,12.128116509451258
824,11.900912042974875
825,12.019749091416921
826,11.92504173829169
827,12.37581963951765
828,12.025755079404917
829,11.849047640327147
830,11.759793355371237
831,11.941462360646149
832,11.51293546492023
833,11.87757552297847
834,11.779136168550774
835,11.849404844423074
836,11.967187086434018
837,12.071975378543236
838,11.856522261533737
839,11.944064817531656
840,12.049424683420915
841,12.269052139516223
842,11.80186424743109
843,12.388398368982115
844,12.138869243416009
845,11.78676973513378
846,12.278397958261774
847,12.00762780434872
848,11.970356641102999
849,11.751950239425476
850,11.898194668458823
851,12.066816325306588
852,11.931642378754141
853,12.429220196836383
854,12.154521423145216
855,11.78676973513378
856,11.931642378754141
857,11.794345471549745
858,12.43153750053306
859,11.908346971208951
860,12.424810506025395
861,11.767575435251748
862,12.037659911047468
863,12.371591321286905
864,11.603688960617083
865,12.208574513247495
866,11.661354090741
867,11.798111925972618
868,11.104972264124868
869,12.623064399210183
870,11.792456911128632
871,12.765691290604371
872,11.904974309480183
873,11.824087219587643
874,11.964007453736912
875,12.141539457711714
876,12.08954444723597
877,11.682676678340282
878,11.51293546492023
879,12.70351207261035
880,11.884495917930655
881,11.816734299348461
882,12.498745990829315
883,11.915058360753719
884,11.719134432217524
885,12.058158312538197
886,11.947955847790901
887,12.013706813470414
888,11.685693195625964
889,11.849404844423074
890,11.575909653758895
891,11.870278179170796
892,13.323928581764989
893,11.813037464800539
894,11.608244735642321
895,11.938199736300925
896,12.100717685412471
897,12.388398368982115
898,11.74006900564972
899,11.759793355371237
900,12.449022745701502
901,12.429220196836383
902,11.782960235741939
903,12.066816325306588
904,11.946660519211651
905,11.874097282798648
906,11.385103457032141
907,11.884495917930655
908,12.065280672855897
909,11.225256725762893
910,10.471978128496518
911,11.813037464800539
912,12.380030154325457
913,12.081081821061819
914,12.211065162153215
915,11.890683588496984
916,12.043500773454495
917,12.170450649220749
918,12.242891437918386
919,12.07254696717504
920,12.560247968016562
921,12.07824495582233
922,12.373707715234994
923,12.310437165348775
924,12.211065162153215
925,11.674202123168433
926,12.676079399771027
927,12.154784614286667
928,11.288543647320601
929,12.127575825689417
930,12.441148720271016
931,12.387560521575551
932,12.406565597924235
933,11.924379271639218
934,12.273735966890268
935,11.918397239722838
936,11.870606902224587
937,11.83138646878959
938,11.735276702486741
939,11.870606902224587
940,12.506180941677357
941,12.167856627501678
942,12.193498926601634
943,11.767575435251748
944,11.694421681264394
945,11.804855999911272
946,12.055255569732177
947,11.755879486687116
948,11.884495917930655
949,11.728044909070785
950,11.790564777297387
951,12.128116509451258
952,11.951186847493476
953,11.665655135642039
954,12.513561021741964
955,11.951186847493476
956,12.384223015005313
957,12.277932735946903
958,12.094587859196112
959,11.982935344196433
960,11.813037464800539
961,10.542732775946709
962,11.849404844423074
963,11.813037464800539
964,12.06105265381003
965,11.507922973347437
966,12.111767460549332
967,12.02874460037869
968,12.013706813470414
969,11.356283350762888
970,12.20557752297723
971,11.608244735642321
972,11.842236406331555
973,12.091789104493502
974,12.724869415131389
975,11.982278882874377
976,12.45254592991672
977,11.744045122410057
978,11.736077016252437
979,11.669937760751914
980,12.887129532148373
981,12.180759965737863
982,12.190964083849375
983,12.759960632315702
984,12.031725210748633
985,12.138869243416009
986,12.066241450757124
987,12.729323752253295
988,11.7085004721646
989,11.824087219587643
990,12.128116509451258
991,11.418625774449598
992,12.235636302128867
993,11.314486721293981
994,11.362114203075018
995,12.354496960983985
996,11.827049837927534
997,12.10625783509458
998,11.917730355182513
999,12.004574385508691
1000,11.385103457032141
1001,12.388398368982115
1002,11.532737896139919
1003,11.813037464800539
1004,11.51293546492023
1005,12.013706813470414
1006,11.350418300109132
1007,11.688566422839942
1008,12.33270970174018
1009,12.220966184120165
1010,12.141539457711714
1011,11.982935344196433
1012,12.271349956195543
1013,12.07824495582233
1014,12.175618592671356
1015,11.373674891823535
1016,12.160033942617156
1017,12.567240979056246
1018,11.630717389475995
1019,12.02874460037869
1020,12.588194064175278
1021,11.561725152903833
1022,11.678448377988165
1023,11.982935344196433
1024,12.190964083849375
1025,12.644330802262578
1026,12.345838935721968
1027,11.693169865968983
1028,11.338583982516495
1029,12.66191713053049
1030,12.567240979056246
1031,11.48247656671073
1032,11.289794413577894
1033,11.951186847493476
1034,12.06105265381003
1035,12.185875040240456
1036,12.47717172708952
1037,12.535379989788607
1038,11.846543632608535
1039,13.229569788348705
1040,11.884495917930655
1041,11.652696102959753
1042,11.349241150793087
1043,12.080996832096167
1044,12.206782393599413
1045,12.013706813470414
1046,11.881041706925902
1047,12.449022745701502
1048,12.100717685412471
1049,12.13270055639427
1050,12.421188057397055
1051,12.721888795877375
1052,12.301387370778713
1053,12.271396795480596
1054,11.302216779257382
1055,11.407576060361786
1056,11.612779849672751
1057,11.944714374881176
1058,12.700771936142122
1059,12.08954444723597
1060,12.031129798974042
1061,11.927687224983487
1062,11.813037464800539
1063,11.813037464800539
1064,11.944714374881176
1065,11.424105180165641
1066,11.979805470779858
1067,12.175618592671356
1068,12.299112067295642
1069,12.04355959836804
1070,11.840796531639839
1071,11.956976469393481
1072,11.744045122410057
1073,11.884495917930655
1074,11.798111925972618
1075,12.165255859329688
1076,11.982935344196433
1077,12.141539457711714
1078,11.898194668458823
1079,11.332613886815139
1080,12.437188334739655
1081,11.83138646878959
1082,12.190964083849375
1083,11.439289689006644
1084,11.982935344196433
1085,11.824087219587643
1086,11.891368749982085
1087,11.767575435251748
1088,12.080696479888447
1089,11.751950239425476
1090,12.04355959836804
1091,11.759793355371237
1092,11.964007453736912
1093,11.002116507732017
1094,11.691080018519527
1095,11.813037464800539
1096,11.979805470779858
1097,11.571203807011969
1098,12.691583538230217
1099,12.100161978566867
1100,12.52352951631214
1101,12.10625783509458
1102,12.54254845357358
1103,12.144202560946876
1104,12.230770136157428
1105,11.774527900858468
1106,11.80932691294063
1107,11.669937760751914
1108,12.669809806411457
1109,12.123239799036943
1110,11.775297421715827
1111,11.849404844423074
1112,11.803361242493628
1113,11.681832447342321
1114,12.268582547911404
1115,11.626263078808801
1116,11.678448377988165
1117,12.007017865994577
1118,11.652696102959753
1119,12.066816325306588
1120,12.464587201678082
1121,12.278397958261774
1122,11.849404844423074
1123,11.813037464800539
1124,11.445727410406752
1125,11.674202123168433
1126,12.386312871189734
1127,12.037659911047468
1128,11.532737896139919
1129,11.686887175419702
1130,11.451060699493427
1131,12.185875040240456
1132,11.87757552297847
1133,11.842236406331555
1134,12.193498926601634
1135,12.959540872420414
1136,11.289794413577894
1137,11.289794413577894
1138,11.91170829631447
1139,12.100717685412471
1140,12.069685751267224
1141,11.669082701743504
1142,11.870606902224587
1143,11.728044909070785
1144,11.917730355182513
1145,12.345838935721968
1146,11.699413330633599
1147,12.215037342290755
1148,12.292254928916668
1149,12.100161978566867
1150,12.345838935721968
1151,12.367889578686164
1152,12.128116509451258
1153,11.891368749982085
1154,12.319405795112926
1155,11.767575435251748
1156,11.59873612138334
1157,12.175618592671356
1158,12.359527368950229
1159,12.41044511731981
1160,12.06105265381003
1161,12.367345048436391
1162,13.345508528717259
1163,12.049424683420915
1164,12.001511614739405
1165,12.05467400868968
1166,12.208574513247495
1167,12.384223015005313
1168,12.560247968016562
1169,11.691080018519527
1170,11.652696102959753
1171,11.950541482162043
1172,11.440365524765756
1173,12.429220196836383
1174,12.880294363972055
1175,13.521140839642674
1176,11.695255355062795
1177,12.137263685701864
1178,11.560772327227417
1179,11.461642696843066
1180,12.476103599529843
1181,12.180759965737863
1182,12.149507585033072
1183,12.031725210748633
1184,12.066816325306588
1185,11.736077016252437
1186,12.013706813470414
1187,11.970356641102999
1188,12.07824495582233
1189,12.29779001527865
1190,11.87757552297847
1191,12.08954444723597
1192,11.904974309480183
1193,11.6617850286409
1194,12.19552218463499
1195,11.669937760751914
1196,12.269052139516223
1197,11.941462360646149
1198,12.513193308436527
1199,11.580593459194764
1200,12.206077645517674
1201,11.849404844423074
1202,12.577639650232573
1203,12.149507585033072
1204,12.00762780434872
1205,11.635151947212842
1206,11.884495917930655
1207,11.80932691294063
1208,11.736077016252437
1209,11.626263078808801
1210,12.343470927093518
1211,11.296024885689746
1212,11.424105180165641
1213,11.652696102959753
1214,11.80560254159177
1215,11.870606902224587
1216,11.834291315386718
1217,12.122696471358964
1218,11.884495917930655
1219,12.273735966890268
1220,11.898194668458823
1221,12.813920618864572
1222,11.751950239425476
1223,12.154784614286667
1224,11.794345471549745
1225,11.530775206233024
1226,11.863589378812122
1227,11.775297421715827
1228,11.841423131921784
1229,12.075400019877522
1230,12.180759965737863
1231,11.86710429621008
1232,12.490879338036375
1233,12.323415584358154
1234,12.42250975887691
1235,12.04355959836804
1236,13.049794835104816
1237,12.345838935721968
1238,12.08954444723597
1239,12.136191879981927
1240,12.042971193457888
1241,11.771443882099637
1242,11.686887175419702
1243,12.404927602627597
1244,12.053801032483948
1245,11.775297421715827
1246,12.591338447675579
1247,12.016128107502665
1248,11.755879486687116
1249,12.616528611893463
1250,11.511934974596555
1251,12.154784614286667
1252,11.92504173829169
1253,12.10625783509458
1254,11.766799946849087
1255,11.992266613576142
1256,12.103491596905931
1257,12.10625783509458
1258,12.12215284831553
1259,11.711784520403112
1260,12.843973993864076
1261,12.850557278777309
1262,11.87757552297847
1263,12.468440756144114
1264,12.132162346145595
1265,11.827743504053695
1266,12.083910661257521
1267,11.842236406331555
1268,11.827743504053695
1269,11.995357787034976
1270,12.19552218463499
1271,12.37581963951765
1272,11.133142723386813
1273,12.33270970174018
1274,12.100717685412471
1275,11.921725007667265
1276,11.842236406331555
1277,12.037659911047468
1278,11.794345471549745
1279,11.870606902224587
1280,12.154784614286667
1281,12.535379989788607
1282,12.546113507028412
1283,12.103491596905931
1284,11.691080018519527
1285,11.58525542883217
1286,12.000897933306716
1287,11.652696102959753
1288,11.83863282480007
1289,11.951186847493476
1290,11.849404844423074
1291,11.944714374881176
1292,12.323860125621126
1293,12.086731521684555
1294,12.577639650232573
1295,12.354496960983985
1296,11.775297421715827
1297,12.691583538230217
1298,12.218500103788143
1299,11.835016210489899
1300,11.898194668458823
1301,12.09626335986454
1302,12.721888795877375
1303,12.220966184120165
1304,12.618185607609803
1305,12.716405147731708
1306,11.686887175419702
1307,12.239995696974733
1308,12.596403811053621
1309,12.249615734512616
1310,12.524530013005734
1311,11.6172944892629
1312,11.960817678718287
1313,11.19135563385109
1314,12.154784614286667
1315,11.320565693461432
1316,11.898194668458823
1317,10.915106645867503
1318,11.277215789596893
1319,11.779136168550774
1320,12.081081821061819
1321,12.33270970174018
1322,11.794345471549745
1323,11.51293546492023
1324,11.74006900564972
1325,11.736077016252437
1326,12.031129798974042
1327,11.813037464800539
1328,10.868587496017359
1329,12.206077645517674
1330,11.763691965388299
1331,11.719947764402807
1332,11.951186847493476
1333,12.339295865674435
1334,12.083910661257521
1335,11.95655945119582
1336,11.59451466851004
1337,12.47801017053037
1338,12.554840409959793
1339,12.278397958261774
1340,11.711784520403112
1341,12.206077645517674
1342,12.049424683420915
1343,11.812296455066814
1344,12.923914877701906
1345,12.367345048436391
1346,12.04355959836804
1347,11.608244735642321
1348,11.917730355182513
1349,12.086731521684555
1350,12.660331092405906
1351,12.149507585033072
1352,12.468440756144114
1353,11.560772327227417
1354,11.963574241653713
1355,11.878630514504515
1356,12.283038316285214
1357,12.170450649220749
1358,11.751950239425476
1359,11.87757552297847
1360,12.354496960983985
1361,11.561725152903833
1362,12.016732516077072
